dataset,eval_mask,input_pose,input_rotate_expand,input_pad,problem,algorithm,denoiser,train_sigma,schedule,rho,step,red_input_sigma,lambda,mode,base_group_size,num_iter,init_method,mean_final_psnr,mean_degraded_psnr,mean_final_ssim,mean_degraded_ssim,mean_final_se,mean_degraded_se,fail_rate,mean_gap_psnr,mean_gap_ssim,n,final_psnr_from_mean_se,degraded_psnr_from_mean_se
val_images_circle,circle,rot60_padded,False,100,blur,red_gd,restormer,15.0,fixed15p0,0.8,8.0,15.0,0.02,G16_fixed,16,40,adjoint,23.184645767857496,20.294701899815813,0.6270950993405113,0.3675158174732063,0.005300924502596,0.0095742301850379,0.0,2.8899438680416845,0.2595792818673049,10,22.75648381085668,20.188961353573024
val_images_circle,circle,rot60_padded,False,100,blur,red_gd,restormer,15.0,fixed15p0,0.8,8.0,15.0,0.02,vanilla,0,40,adjoint,23.031389188978288,20.294701899815813,0.6121279873425448,0.3675158174732063,0.0054800727887998,0.0095742301850379,0.0,2.7366872891624743,0.2446121698693384,10,22.612136729820204,20.188961353573024
val_images_circle,circle,upright,False,100,blur,red_gd,restormer,15.0,fixed15p0,0.8,8.0,15.0,0.02,G16_fixed,16,40,adjoint,23.01522533516618,20.421560290303557,0.6073828182947634,0.3620679182969267,0.00547493336339,0.0093585363453233,0.0,2.5936650448626244,0.2453148999978366,10,22.616211623486866,20.28792068660888
val_images_circle,circle,upright,False,100,blur,red_gd,restormer,15.0,fixed15p0,0.8,8.0,15.0,0.02,vanilla,0,40,adjoint,23.05569239714765,20.421560290303557,0.6184336397217896,0.3620679182969267,0.0054433343601835,0.0093585363453233,0.0,2.6341321068440973,0.2563657214248628,10,22.64134988056113,20.28792068660888
val_images_circle,circle,rot30_padded,False,100,inpaint,pnp_hqs,wavelet,15.0,linear25p0_to_10p0,0.1,0.5,0.0,0.15,G16_fixed,16,20,telea,25.789790886848635,9.380701176603283,0.7643053416964374,0.1161761024330235,0.0028338198514678,0.1306358433976958,0.0,16.40908971024535,0.6481292392634138,10,25.476277617103595,8.839376465365662
val_images_circle,circle,rot30_padded,False,100,inpaint,pnp_hqs,wavelet,15.0,linear25p0_to_10p0,0.1,0.5,0.0,0.15,vanilla,0,20,telea,23.63181811661645,9.380701176603283,0.6740637380865555,0.1161761024330235,0.0045459319330468,0.1306358433976958,0.0,14.251116940013173,0.5578876356535319,10,23.423770713218804,8.839376465365662
val_images_circle,circle,rot45_padded,False,100,inpaint,pnp_hqs,wavelet,15.0,linear25p0_to_10p0,0.1,0.5,0.0,0.15,G16_fixed,16,20,telea,25.75509619121156,9.36654278681106,0.7623748929834213,0.1156981923856738,0.0028508362875072,0.1308708541700149,0.0,16.388553404400493,0.6466767005977474,10,25.450277218254644,8.831570630178128
val_images_circle,circle,rot45_padded,False,100,inpaint,pnp_hqs,wavelet,15.0,linear25p0_to_10p0,0.1,0.5,0.0,0.15,vanilla,0,20,telea,23.595111382893933,9.36654278681106,0.6722243492464797,0.1156981923856738,0.0045790905736516,0.1308708541700149,0.0,14.228568596082876,0.5565261568608058,10,23.39220766114568,8.831570630178128
val_images_circle,circle,rot60_padded,False,100,inpaint,pnp_hqs,wavelet,15.0,linear25p0_to_10p0,0.1,0.5,0.0,0.15,G16_fixed,16,20,telea,25.80297454625844,9.372394169262488,0.764667206776293,0.1155038380924659,0.0028166145369221,0.1308419444892979,0.0,16.430580376995948,0.6491633686838271,10,25.502725835935944,8.832530102922629
val_images_circle,circle,rot60_padded,False,100,inpaint,pnp_hqs,wavelet,15.0,linear25p0_to_10p0,0.1,0.5,0.0,0.15,vanilla,0,20,telea,23.64748384744007,9.372394169262488,0.6750807798361477,0.1155038380924659,0.0045293225895,0.1308419444892979,0.0,14.275089678177585,0.5595769417436818,10,23.4396674669382,8.832530102922629
