dataset,file,image_index,input_pose,input_angle_deg,input_height,input_width,problem,algorithm,denoiser,denoiser_sigma,mode,sampling,group_expand,base_group_size,sample_size,num_iter,final_se,final_psnr,degraded_se,degraded_psnr,total_denoiser_calls,total_group_evals
val_images,test006.png,5,rot45_padded,45.0,1000,1000,blur,pnp_hqs,wavelet,25.0,vanilla,none,False,0,0,20,0.0017327763288882778,27.612574934885032,0.0008156206021023431,30.88511812729161,20,0
val_images,test006.png,5,rot45_padded,45.0,1000,1000,blur,red_gd,wavelet,25.0,vanilla,none,False,0,0,20,0.0006166046844617754,32.09993180180105,0.0008156206021023431,30.88511812729161,20,0
val_images,test006.png,5,rot45_padded,45.0,1000,1000,inpaint,pnp_hqs,wavelet,25.0,vanilla,none,False,0,0,20,0.0017195269168084053,27.645910215111353,0.06597497775126455,11.806207475649746,20,0
val_images,test006.png,5,rot45_padded,45.0,1000,1000,inpaint,red_gd,wavelet,25.0,vanilla,none,False,0,0,20,0.044875398284844444,13.479916838811995,0.06597497775126455,11.806207475649746,20,0
val_images,test007.png,6,upright,0.0,321,481,blur,pnp_hqs,wavelet,25.0,vanilla,none,False,0,0,20,0.006156292509287909,22.106807533383446,0.005374163276675872,22.69689143060618,20,0
val_images,test007.png,6,upright,0.0,321,481,blur,red_gd,wavelet,25.0,vanilla,none,False,0,0,20,0.003536346933826125,24.514451350460664,0.005374163276675872,22.69689143060618,20,0
val_images,test007.png,6,upright,0.0,321,481,inpaint,pnp_hqs,wavelet,25.0,vanilla,none,False,0,0,20,0.006387999278259208,21.946351416018175,0.060983744741776286,12.14785911050402,20,0
val_images,test007.png,6,upright,0.0,321,481,inpaint,red_gd,wavelet,25.0,vanilla,none,False,0,0,20,0.040537099824483,13.921473255808063,0.060983744741776286,12.14785911050402,20,0
val_images,test007.png,6,rot45_padded,45.0,1000,1000,blur,pnp_hqs,wavelet,25.0,vanilla,none,False,0,0,20,0.0025208375142044717,25.984551467704392,0.0015087330623452045,28.213875924348123,20,0
val_images,test007.png,6,rot45_padded,45.0,1000,1000,blur,red_gd,wavelet,25.0,vanilla,none,False,0,0,20,0.0010190078171157088,29.91822484377092,0.0015087330623452045,28.213875924348123,20,0
val_images,test007.png,6,rot45_padded,45.0,1000,1000,inpaint,pnp_hqs,wavelet,25.0,vanilla,none,False,0,0,20,0.002777406332784971,25.563605785943174,0.01636942178731507,17.85966660784357,20,0
val_images,test007.png,6,rot45_padded,45.0,1000,1000,inpaint,red_gd,wavelet,25.0,vanilla,none,False,0,0,20,0.005195531424693073,22.8437002404368,0.01636942178731507,17.85966660784357,20,0
val_images,test008.png,7,upright,0.0,321,481,blur,pnp_hqs,wavelet,25.0,vanilla,none,False,0,0,20,0.009195067785395254,20.36445064825621,0.008453167338517076,20.729805336653943,20,0
val_images,test008.png,7,upright,0.0,321,481,blur,red_gd,wavelet,25.0,vanilla,none,False,0,0,20,0.0065621052821923515,21.82956806088285,0.008453167338517076,20.729805336653943,20,0
val_images,test008.png,7,upright,0.0,321,481,inpaint,pnp_hqs,wavelet,25.0,vanilla,none,False,0,0,20,0.009568820310779642,20.19141600791479,0.0555647940468326,12.552002910433913,20,0
val_images,test008.png,7,upright,0.0,321,481,inpaint,red_gd,wavelet,25.0,vanilla,none,False,0,0,20,0.0369006582545207,14.329658865846739,0.0555647940468326,12.552002910433913,20,0
val_images,test008.png,7,rot45_padded,45.0,1000,1000,blur,pnp_hqs,wavelet,25.0,vanilla,none,False,0,0,20,0.0032159418466027726,24.926918131349876,0.00223864028672633,26.500156849114937,20,0
val_images,test008.png,7,rot45_padded,45.0,1000,1000,blur,red_gd,wavelet,25.0,vanilla,none,False,0,0,20,0.0018358209256785617,27.361696841274757,0.00223864028672633,26.500156849114937,20,0
val_images,test008.png,7,rot45_padded,45.0,1000,1000,inpaint,pnp_hqs,wavelet,25.0,vanilla,none,False,0,0,20,0.0034005712297431093,24.684481238143043,0.014997759417512992,18.239736172971572,20,0
val_images,test008.png,7,rot45_padded,45.0,1000,1000,inpaint,red_gd,wavelet,25.0,vanilla,none,False,0,0,20,0.005135583669098064,22.89410190846935,0.014997759417512992,18.239736172971572,20,0
val_images,test009.png,8,upright,0.0,321,481,blur,pnp_hqs,wavelet,25.0,vanilla,none,False,0,0,20,0.005047617818340109,22.969135352356737,0.004317830636874518,23.64734396488437,20,0
val_images,test009.png,8,upright,0.0,321,481,blur,red_gd,wavelet,25.0,vanilla,none,False,0,0,20,0.002875099733329326,25.41347085623626,0.004317830636874518,23.64734396488437,20,0
val_images,test009.png,8,upright,0.0,321,481,inpaint,pnp_hqs,wavelet,25.0,vanilla,none,False,0,0,20,0.005295874731978339,22.76062296199396,0.04984265238627826,13.023988546700295,20,0
val_images,test009.png,8,upright,0.0,321,481,inpaint,red_gd,wavelet,25.0,vanilla,none,False,0,0,20,0.0320891046285322,14.93642400707946,0.04984265238627826,13.023988546700295,20,0
val_images,test009.png,8,rot45_padded,45.0,1000,1000,blur,pnp_hqs,wavelet,25.0,vanilla,none,False,0,0,20,0.0021037191376637827,26.770122422297305,0.001162950342429803,29.34438829097128,20,0
val_images,test009.png,8,rot45_padded,45.0,1000,1000,blur,red_gd,wavelet,25.0,vanilla,none,False,0,0,20,0.00081164346132258,30.90634705715564,0.001162950342429803,29.34438829097128,20,0
val_images,test009.png,8,rot45_padded,45.0,1000,1000,inpaint,pnp_hqs,wavelet,25.0,vanilla,none,False,0,0,20,0.002314096272283396,26.356185772547466,0.013177128346811269,18.80179223961817,20,0
val_images,test009.png,8,rot45_padded,45.0,1000,1000,inpaint,red_gd,wavelet,25.0,vanilla,none,False,0,0,20,0.004229898090027064,23.736700958571216,0.013177128346811269,18.80179223961817,20,0
val_images,test010.png,9,upright,0.0,321,481,blur,pnp_hqs,wavelet,25.0,vanilla,none,False,0,0,20,0.0035375300752737595,24.51299859179339,0.0025661383342800363,25.907199355701614,20,0
val_images,test010.png,9,upright,0.0,321,481,blur,red_gd,wavelet,25.0,vanilla,none,False,0,0,20,0.0017625158924397754,27.53866958326475,0.0025661383342800363,25.907199355701614,20,0
val_images,test010.png,9,upright,0.0,321,481,inpaint,pnp_hqs,wavelet,25.0,vanilla,none,False,0,0,20,0.003972872366814941,24.008953869401953,0.08367187702395062,10.774204883108032,20,0
val_images,test010.png,9,upright,0.0,321,481,inpaint,red_gd,wavelet,25.0,vanilla,none,False,0,0,20,0.06123310810810811,12.130136958159072,0.08367187702395062,10.774204883108032,20,0
val_images,test010.png,9,rot45_padded,45.0,1000,1000,blur,pnp_hqs,wavelet,25.0,vanilla,none,False,0,0,20,0.0013642444690512776,28.651077982671026,0.0007996365800904494,30.971073469100332,20,0
val_images,test010.png,9,rot45_padded,45.0,1000,1000,blur,red_gd,wavelet,25.0,vanilla,none,False,0,0,20,0.0005715592404839635,32.42938749552274,0.0007996365800904494,30.971073469100332,20,0
val_images,test010.png,9,rot45_padded,45.0,1000,1000,inpaint,pnp_hqs,wavelet,25.0,vanilla,none,False,0,0,20,0.0015127008022842211,28.202469627676585,0.02233217495362295,16.510689784798828,20,0
val_images,test010.png,9,rot45_padded,45.0,1000,1000,inpaint,red_gd,wavelet,25.0,vanilla,none,False,0,0,20,0.006183607187327331,22.087581067020537,0.02233217495362295,16.510689784798828,20,0
