dataset,eval_mask,file,image_index,input_pose,input_angle_deg,input_rotate_expand,input_height,input_width,eval_mask_pixels,eval_mask_fraction,problem,algorithm,denoiser,train_sigma,schedule,rho,step,red_input_sigma,lambda,mode,group_expand,base_group_size,num_iter,degraded_se,degraded_psnr,degraded_ssim,final_se,final_psnr,final_ssim,gap_psnr,gap_ssim,beats_degraded,total_denoiser_calls,total_group_evals
val_images_circle,circle,test006.png,5,upright,0.0,False,321,321,80892.0,0.7850467562675476,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,True,0,20,0.2575331682598403,5.891668292846512,0.0512743904005495,0.25065611208463134,6.009217009361674,0.05428169754889235,0.11754871651516208,0.0030073071483428526,True,20,20
val_images_circle,circle,test006.png,5,upright,0.0,False,321,321,80892.0,0.7850467562675476,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,G16_fixed,True,16,20,0.2575331682598403,5.891668292846512,0.0512743904005495,0.20684946344354202,6.843456013036934,0.06684137033212494,0.9517877201904223,0.015566979931575436,True,20,320
val_images_circle,circle,test006.png,5,rot45_padded,45.0,False,321,321,80883.0,0.7849593758583069,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,False,0,20,0.25725452292972567,5.896369809342205,0.05937341350701013,0.2504685828990641,6.012467413706326,0.06260104535640988,0.11609760436412131,0.0032276318493997536,True,20,20
val_images_circle,circle,test006.png,5,rot45_padded,45.0,False,321,321,80883.0,0.7849593758583069,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,G16_fixed,False,16,20,0.25725452292972567,5.896369809342205,0.05937341350701013,0.2112296610149846,6.752450979248234,0.07367122277510416,0.8560811699060293,0.014297809268094028,True,20,320
val_images_circle,circle,test007.png,6,upright,0.0,False,321,321,80892.0,0.7850467562675476,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,True,0,20,0.07757444315221221,11.102813332016048,0.15416850891852718,0.07425318658867688,11.2928490378607,0.16444709120262202,0.19003570584465201,0.01027858228409484,True,20,20
val_images_circle,circle,test007.png,6,upright,0.0,False,321,321,80892.0,0.7850467562675476,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,G16_fixed,True,16,20,0.07757444315221221,11.102813332016048,0.15416850891852718,0.06166239713329192,12.099795960297977,0.20250733858493422,0.9969826282819287,0.04833882966640704,True,20,320
val_images_circle,circle,test007.png,6,rot45_padded,45.0,False,321,321,80883.0,0.7849593758583069,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,False,0,20,0.07731569539489139,11.117323336177007,0.15839017179908016,0.0741414658171371,11.299388319832673,0.16839860025437978,0.1820649836556658,0.010008428455299617,True,20,20
val_images_circle,circle,test007.png,6,rot45_padded,45.0,False,321,321,80883.0,0.7849593758583069,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,G16_fixed,False,16,20,0.07731569539489139,11.117323336177007,0.15839017179908016,0.06365988454194639,11.961341533813847,0.19916170145070658,0.8440181976368404,0.04077152965162642,True,20,320
val_images_circle,circle,test008.png,7,upright,0.0,False,321,321,80892.0,0.7850467562675476,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,True,0,20,0.06616331661737254,11.793827327100265,0.2068111455706374,0.06329778801326151,11.986114664505712,0.22657300300864114,0.19228733740544612,0.019761857438003738,True,20,20
val_images_circle,circle,test008.png,7,upright,0.0,False,321,321,80892.0,0.7850467562675476,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,G16_fixed,True,16,20,0.06616331661737254,11.793827327100265,0.2068111455706374,0.05220700927818882,12.822711849961749,0.2737054595170103,1.0288845228614836,0.06689431394637291,True,20,320
val_images_circle,circle,test008.png,7,rot45_padded,45.0,False,321,321,80883.0,0.7849593758583069,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,False,0,20,0.0665270721868316,11.770015891510099,0.2080749064234759,0.06355223483496222,11.968691727350471,0.22854848979389983,0.19867583584037263,0.02047358337042393,True,20,20
val_images_circle,circle,test008.png,7,rot45_padded,45.0,False,321,321,80883.0,0.7849593758583069,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,G16_fixed,False,16,20,0.0665270721868316,11.770015891510099,0.2080749064234759,0.054470317078372466,12.638400966382559,0.2648809178844751,0.8683850748724602,0.0568060114609992,True,20,320
val_images_circle,circle,test009.png,8,upright,0.0,False,321,321,80892.0,0.7850467562675476,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,True,0,20,0.0734406219287754,11.340636539869388,0.18882011953437916,0.07043362866344942,11.522199366549849,0.2567431005615512,0.18156282668046053,0.06792298102717204,True,20,20
val_images_circle,circle,test009.png,8,upright,0.0,False,321,321,80892.0,0.7850467562675476,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,G16_fixed,True,16,20,0.0734406219287754,11.340636539869388,0.18882011953437916,0.0574178295308096,12.409532284296992,0.28302319759679573,1.0688957444276035,0.09420307806241657,True,20,320
val_images_circle,circle,test009.png,8,rot45_padded,45.0,False,321,321,80883.0,0.7849593758583069,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,False,0,20,0.07309448307083997,11.361154009123034,0.19206574330359902,0.07003048698621775,11.547128535935798,0.2594112599371932,0.18597452681276394,0.0673455166335942,True,20,20
val_images_circle,circle,test009.png,8,rot45_padded,45.0,False,321,321,80883.0,0.7849593758583069,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,G16_fixed,False,16,20,0.07309448307083997,11.361154009123034,0.19206574330359902,0.05957726698981863,12.249194232167222,0.289137719568698,0.8880402230441877,0.09707197626509897,True,20,320
val_images_circle,circle,test010.png,9,upright,0.0,False,321,321,80892.0,0.7850467562675476,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,True,0,20,0.10257698198292167,9.889500828823245,0.07698906943440019,0.09767171477479232,10.102311875172958,0.08279710645250767,0.2128110463497137,0.005808037018107476,True,20,20
val_images_circle,circle,test010.png,9,upright,0.0,False,321,321,80892.0,0.7850467562675476,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,G16_fixed,True,16,20,0.10257698198292167,9.889500828823245,0.07698906943440019,0.08269540231883252,10.825186355873196,0.10156365895267765,0.9356855270499516,0.024574589518277457,True,20,320
val_images_circle,circle,test010.png,9,rot45_padded,45.0,False,321,321,80883.0,0.7849593758583069,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,False,0,20,0.10283316739147905,9.87866787170724,0.08078445244597134,0.09823184873327831,10.077476824104622,0.08632583460639133,0.19880895239738194,0.005541382160419994,True,20,20
val_images_circle,circle,test010.png,9,rot45_padded,45.0,False,321,321,80883.0,0.7849593758583069,inpaint,red_gd,restormer,15.0,fixed15p0,0.8,3.8461538461538467,1.4142135623730951,0.02,G16_fixed,False,16,20,0.10283316739147905,9.87866787170724,0.08078445244597134,0.08508927560681788,10.701251736202277,0.10233909677018038,0.8225838644950372,0.021554644324209046,True,20,320
