dataset,file,image_index,input_pose,input_angle_deg,input_height,input_width,problem,algorithm,denoiser,train_sigma,schedule,rho,step,red_input_sigma,lambda,mode,group_expand,base_group_size,num_iter,degraded_se,degraded_psnr,final_se,final_psnr,gap_psnr,beats_degraded,total_denoiser_calls,total_group_evals
val_images,test007.png,6,rot45_padded,45.0,1000,1000,blur,pnp_hqs,wavelet,15.0,fixed3p0,0.8,0.5,0.0,0.15,vanilla,False,0,20,0.0014893783445953921,28.269949650428686,0.0009158860425283559,30.381585592796384,2.1116359423676982,True,20,20
val_images,test008.png,7,upright,0.0,321,481,blur,pnp_hqs,wavelet,15.0,fixed3p0,0.8,0.5,0.0,0.15,vanilla,True,0,20,0.008423827960554011,20.744905113079707,0.006143806473282233,22.115624728120494,1.3707196150407874,True,20,20
val_images,test008.png,7,rot45_padded,45.0,1000,1000,blur,pnp_hqs,wavelet,15.0,fixed3p0,0.8,0.5,0.0,0.15,vanilla,False,0,20,0.002220046394786221,26.536379495182327,0.001715519999516984,27.656042145770655,1.119662650588328,True,20,20
val_images,test009.png,8,upright,0.0,321,481,blur,pnp_hqs,wavelet,15.0,fixed3p0,0.8,0.5,0.0,0.15,vanilla,True,0,20,0.004286913605213656,23.678552688003197,0.0025843851188043837,25.87642768343735,2.1978749954341517,True,20,20
val_images,test009.png,8,rot45_padded,45.0,1000,1000,blur,pnp_hqs,wavelet,15.0,fixed3p0,0.8,0.5,0.0,0.15,vanilla,False,0,20,0.0011437163597809398,29.416816666753224,0.0007462062486073216,31.271411185700263,1.8545945189470388,True,20,20
val_images,test010.png,9,upright,0.0,321,481,blur,pnp_hqs,wavelet,15.0,fixed3p0,0.8,0.5,0.0,0.15,vanilla,True,0,20,0.0025351892830878485,25.95989609690921,0.0016091450056830003,27.93404818343214,1.9741520865229312,True,20,20
val_images,test010.png,9,rot45_padded,45.0,1000,1000,blur,pnp_hqs,wavelet,15.0,fixed3p0,0.8,0.5,0.0,0.15,vanilla,False,0,20,0.0007805232442487697,31.07614158970992,0.0005444262610694889,32.6406093423561,1.5644677526461805,True,20,20
val_images,test001.png,0,upright,0.0,481,321,blur,pnp_hqs,wavelet,15.0,fixed5p0,0.4,0.5,0.0,0.15,vanilla,True,0,20,0.00794344616959185,20.99991043197833,0.005506789364946451,22.591015349933755,1.5911049179554269,True,20,20
val_images,test001.png,0,rot45_padded,45.0,1000,1000,blur,pnp_hqs,wavelet,15.0,fixed5p0,0.4,0.5,0.0,0.15,vanilla,False,0,20,0.0024424596525012476,26.12172601750764,0.0017903872166802476,27.470530316563465,1.3488042990558249,True,20,20
val_images,test002.png,1,upright,0.0,481,321,blur,pnp_hqs,wavelet,15.0,fixed5p0,0.4,0.5,0.0,0.15,vanilla,True,0,20,0.0038857217897405277,24.105282972786505,0.002271152753286411,26.43753655001584,2.3322535772293342,True,20,20
val_images,test002.png,1,rot45_padded,45.0,1000,1000,blur,pnp_hqs,wavelet,15.0,fixed5p0,0.4,0.5,0.0,0.15,vanilla,False,0,20,0.0012647587002074636,28.97992324420603,0.000863686987820457,30.636436233689594,1.6565129894835628,True,20,20
val_images,test003.png,2,upright,0.0,481,321,blur,pnp_hqs,wavelet,15.0,fixed5p0,0.4,0.5,0.0,0.15,vanilla,True,0,20,0.004781530374084769,23.204330810766116,0.0030938304884050903,25.09503485066846,1.8907040399023423,True,20,20
val_images,test003.png,2,rot45_padded,45.0,1000,1000,blur,pnp_hqs,wavelet,15.0,fixed5p0,0.4,0.5,0.0,0.15,vanilla,False,0,20,0.0013798994979516452,28.601525433628705,0.0010514226450550805,29.78222673582996,1.1807013022012534,True,20,20
val_images,test004.png,3,upright,0.0,321,481,blur,pnp_hqs,wavelet,15.0,fixed5p0,0.4,0.5,0.0,0.15,vanilla,True,0,20,0.0020246732357020033,26.93645058070325,0.0013497861101632277,28.697350452348594,1.7608998716453428,True,20,20
val_images,test004.png,3,rot45_padded,45.0,1000,1000,blur,pnp_hqs,wavelet,15.0,fixed5p0,0.4,0.5,0.0,0.15,vanilla,False,0,20,0.0006392373163385837,31.94337880429217,0.0007052851161632334,31.516352811013533,-0.42702599327863666,False,20,20
val_images,test005.png,4,upright,0.0,321,481,blur,pnp_hqs,wavelet,15.0,fixed5p0,0.4,0.5,0.0,0.15,vanilla,True,0,20,0.004926484373608534,23.07462890417408,0.0032111585501945826,24.93338250716689,1.8587536029928096,True,20,20
val_images,test005.png,4,rot45_padded,45.0,1000,1000,blur,pnp_hqs,wavelet,15.0,fixed5p0,0.4,0.5,0.0,0.15,vanilla,False,0,20,0.0017113705028505553,27.66655957773648,0.0013041488718435739,28.846728299769406,1.1801687220329278,True,20,20
val_images,test006.png,5,upright,0.0,321,481,blur,pnp_hqs,wavelet,15.0,fixed5p0,0.4,0.5,0.0,0.15,vanilla,True,0,20,0.0017023417058098717,27.689532609067587,0.0008900202293232192,30.50600122137556,2.816468612307972,True,20,20
val_images,test006.png,5,rot45_padded,45.0,1000,1000,blur,pnp_hqs,wavelet,15.0,fixed5p0,0.4,0.5,0.0,0.15,vanilla,False,0,20,0.0007966287913185002,30.98744001611358,0.0005381598969520856,32.69088668484807,1.703446668734486,True,20,20
val_images,test007.png,6,upright,0.0,321,481,blur,pnp_hqs,wavelet,15.0,fixed5p0,0.4,0.5,0.0,0.15,vanilla,True,0,20,0.005343052151312775,22.72210586828356,0.003033738524769209,25.18021853392217,2.458112665638609,True,20,20
val_images,test007.png,6,rot45_padded,45.0,1000,1000,blur,pnp_hqs,wavelet,15.0,fixed5p0,0.4,0.5,0.0,0.15,vanilla,False,0,20,0.0014893783445953921,28.269949650428686,0.0009850807499982674,30.065281676330933,1.7953320259022476,True,20,20
val_images,test008.png,7,upright,0.0,321,481,blur,pnp_hqs,wavelet,15.0,fixed5p0,0.4,0.5,0.0,0.15,vanilla,True,0,20,0.008423827960554011,20.744905113079707,0.006049346088750842,22.18291568388148,1.4380105708017723,True,20,20
val_images,test008.png,7,rot45_padded,45.0,1000,1000,blur,pnp_hqs,wavelet,15.0,fixed5p0,0.4,0.5,0.0,0.15,vanilla,False,0,20,0.002220046394786221,26.536379495182327,0.001757679621518494,27.550602824400123,1.0142233292177956,True,20,20
