dataset,input_pose,input_angle_deg,problem,algorithm,denoiser,denoiser_sigma,mode,sampling,base_group_size,sample_size,group_expand,num_iter,mean_final_se,mean_final_psnr,mean_degraded_se,mean_degraded_psnr,total_group_evals,n,final_psnr_from_mean_se,degraded_psnr_from_mean_se
val_images,rot45_padded,45.0,inpaint,pnp_hqs,wavelet,25.0,G2_random,random,16,2,False,20,0.0025561752295121115,26.100421300066596,0.03445523701920814,15.460987484530131,40,10,25.924093779777635,14.627447582066965
val_images,rot45_padded,45.0,inpaint,pnp_hqs,wavelet,25.0,G4_random,random,16,4,False,20,0.0025295635048767752,26.160780750455466,0.03445523701920814,15.460987484530131,80,10,25.969544131238234,14.627447582066965
val_images,rot45_padded,45.0,inpaint,red_gd,wavelet,25.0,G16_fixed,fixed,16,16,False,20,0.015942562233721477,19.82770850917737,0.03445523701920814,15.460987484530131,320,10,17.97441879016318,14.627447582066965
val_images,rot45_padded,45.0,inpaint,red_gd,wavelet,25.0,G1_random,random,16,1,False,20,0.015855606005935708,19.835061107594317,0.03445523701920814,15.460987484530131,20,10,17.998171544565512,14.627447582066965
val_images,rot45_padded,45.0,inpaint,red_gd,wavelet,25.0,G2_random,random,16,2,False,20,0.015960448068258574,19.82181592800991,0.03445523701920814,15.460987484530131,40,10,17.969549205767233,14.627447582066965
val_images,rot45_padded,45.0,inpaint,red_gd,wavelet,25.0,G4_random,random,16,4,False,20,0.016106691015943735,19.810176939608457,0.03445523701920814,15.460987484530131,80,10,17.929936725617605,14.627447582066965
val_images,upright,0.0,blur,pnp_hqs,wavelet,25.0,G16_fixed,fixed,16,16,True,20,0.0072488169165224655,21.69060542399089,0.004615378748072558,23.874842116311157,320,10,21.397328690914858,23.357926540208148
val_images,upright,0.0,blur,pnp_hqs,wavelet,25.0,G1_random,random,16,1,True,20,0.0074618913885941595,21.515525706893403,0.004615378748072558,23.874842116311157,20,10,21.27151076613538,23.357926540208148
val_images,upright,0.0,blur,pnp_hqs,wavelet,25.0,G2_random,random,16,2,True,20,0.007441757282996888,21.553002397701114,0.004615378748072558,23.874842116311157,40,10,21.28324498836671,23.357926540208148
val_images,upright,0.0,blur,pnp_hqs,wavelet,25.0,G4_random,random,16,4,True,20,0.007320697931909506,21.657933350035012,0.004615378748072558,23.874842116311157,80,10,21.35447512721948,23.357926540208148
val_images,upright,0.0,blur,red_gd,wavelet,25.0,G16_fixed,fixed,16,16,True,20,0.0031168844901609733,25.705797952696628,0.004615378748072558,23.874842116311157,320,10,25.06279292113674,23.357926540208148
val_images,upright,0.0,blur,red_gd,wavelet,25.0,G1_random,random,16,1,True,20,0.0030487044373240296,25.845027548492585,0.004615378748072558,23.874842116311157,20,10,25.158846771305676,23.357926540208148
val_images,upright,0.0,blur,red_gd,wavelet,25.0,G2_random,random,16,2,True,20,0.003012213137953982,25.91228405815512,0.004615378748072558,23.874842116311157,40,10,25.21114301607333,23.357926540208148
val_images,upright,0.0,blur,red_gd,wavelet,25.0,G4_random,random,16,4,True,20,0.003041680679085355,25.851724004230146,0.004615378748072558,23.874842116311157,80,10,25.16886380878132,23.357926540208148
val_images,upright,0.0,inpaint,pnp_hqs,wavelet,25.0,G16_fixed,fixed,16,16,True,20,0.009376570752413676,20.470708563533428,0.12888757743575008,9.730675701157908,320,10,20.279559649907064,8.897889392105377
val_images,upright,0.0,inpaint,pnp_hqs,wavelet,25.0,G1_random,random,16,1,True,20,0.00943518893120478,20.42636333567433,0.12888757743575008,9.730675701157908,20,10,20.252493990540913,8.897889392105377
val_images,upright,0.0,inpaint,pnp_hqs,wavelet,25.0,G2_random,random,16,2,True,20,0.009266919565428255,20.50117647527537,0.12888757743575008,9.730675701157908,40,10,20.330646065313054,8.897889392105377
val_images,upright,0.0,inpaint,pnp_hqs,wavelet,25.0,G4_random,random,16,4,True,20,0.009146990400358858,20.592022196033078,0.12888757743575008,9.730675701157908,80,10,20.38721776700828,8.897889392105377
val_images,upright,0.0,inpaint,red_gd,wavelet,25.0,G16_fixed,fixed,16,16,True,20,0.05984232386674545,14.079693295520574,0.12888757743575008,9.730675701157908,320,10,12.229915497875133,8.897889392105377
val_images,upright,0.0,inpaint,red_gd,wavelet,25.0,G1_random,random,16,1,True,20,0.06985942230494532,13.610944126585395,0.12888757743575008,9.730675701157908,20,10,11.557750100355008,8.897889392105377
val_images,upright,0.0,inpaint,red_gd,wavelet,25.0,G2_random,random,16,2,True,20,0.06503506578416324,13.898561422581443,0.12888757743575008,9.730675701157908,40,10,11.868524161224672,8.897889392105377
val_images,upright,0.0,inpaint,red_gd,wavelet,25.0,G4_random,random,16,4,True,20,0.06364834443287673,13.930234680096584,0.12888757743575008,9.730675701157908,80,10,11.962128883656602,8.897889392105377
