dataset,file,image_index,model,sigma,input_pose,input_angle_deg,input_pad,input_rotate_expand,input_height,input_width,eval_mask,eval_mask_pixels,eval_mask_fraction,group,group_size,group_expand,group_expand_policy,noisy_psnr,noisy_ssim,vanilla_psnr,vanilla_ssim,group_avg_psnr,group_avg_ssim,group_avg_minus_vanilla_psnr,group_avg_minus_vanilla_ssim,group_avg_vs_vanilla_mse,group_avg_vs_vanilla_psnr
val_images_circle,test010.png,9,restormer,15.0,upright,0.0,100,False,521,521,circle,80892.0,0.2980095148086548,fourier_rotation,16,True,downstream,24.6034165025577,0.5637503167803986,32.40691179633222,0.9068926392597537,28.667232497519844,0.7335859946749987,-3.739679298812373,-0.17330664458475498,0.0007970082101414926,30.985372048262455
val_images_circle,test010.png,9,restormer,15.0,rot30_padded,30.0,100,False,521,521,circle,80896.0,0.2980242371559143,fourier_rotation,16,False,downstream,24.608723597513915,0.5663575281070757,32.31936308892984,0.9063112283054786,32.34341273955988,0.9067229258863232,0.024049650630040276,0.0004116975808445833,4.490688988420216e-06,53.47687021822186
val_images_circle,test010.png,9,restormer,15.0,rot45_padded,45.0,100,False,521,521,circle,80887.0,0.2979910969734192,fourier_rotation,16,False,downstream,24.621837543337012,0.567471200177408,32.32159199996228,0.9066297736348239,32.34944724022825,0.9071698789669539,0.027855240265971304,0.0005401053321300031,4.3415296830385485e-06,53.623572253597686
val_images_circle,test010.png,9,restormer,15.0,rot60_padded,60.0,100,False,521,521,circle,80896.0,0.2980242371559143,fourier_rotation,16,False,downstream,24.621445987310278,0.5666006546986254,32.32222236494631,0.9055485785761966,32.34195831525768,0.9060008374950553,0.019735950311364547,0.0004522589188586945,4.800112440569114e-06,53.187485893438364
val_images_circle,test001.png,0,restormer-aug,15.0,upright,0.0,100,False,521,521,circle,80892.0,0.2980095148086548,fourier_rotation,16,True,downstream,24.58855031551589,0.7375510615233892,28.924485118302776,0.8469971922439796,28.615579622579528,0.8461724042550561,-0.30890549572324844,-0.0008247879889234921,0.00012173603368914871,39.14580852204969
val_images_circle,test001.png,0,restormer-aug,15.0,rot30_padded,30.0,100,False,521,521,circle,80896.0,0.2980242371559143,fourier_rotation,16,False,downstream,24.611650068337983,0.741538760028308,28.760820194791794,0.8445645102971717,28.799459260572068,0.8455933196635186,0.03863906578027354,0.0010288093663468612,1.3399676160438905e-05,48.72905697413841
val_images_circle,test001.png,0,restormer-aug,15.0,rot45_padded,45.0,100,False,521,521,circle,80887.0,0.2979910969734192,fourier_rotation,16,False,downstream,24.60157594128152,0.7421604560992495,28.738767393825682,0.84342267221556,28.783844765435283,0.84441556971454,0.0450773716096009,0.0009928974989800166,1.1820833798587402e-05,49.27351888822435
val_images_circle,test001.png,0,restormer-aug,15.0,rot60_padded,60.0,100,False,521,521,circle,80896.0,0.2980242371559143,fourier_rotation,16,False,downstream,24.610865567445384,0.7414403022090091,28.7584025117529,0.8436915723583366,28.78996948003842,0.8441778255414359,0.031566968285517305,0.00048625318309936105,1.2599866059196146e-05,48.99634071553961
val_images_circle,test002.png,1,restormer-aug,15.0,upright,0.0,100,False,521,521,circle,80892.0,0.2980095148086548,fourier_rotation,16,True,downstream,24.620467281362366,0.6241164434523809,30.971998041184044,0.9018240563034664,29.13544190337142,0.8172546999394255,-1.8365561378126252,-0.08456935636404095,0.00045050729637370466,33.46298170835468
val_images_circle,test002.png,1,restormer-aug,15.0,rot30_padded,30.0,100,False,521,521,circle,80896.0,0.2980242371559143,fourier_rotation,16,False,downstream,24.646020236525086,0.6312538822994956,30.707125688501247,0.8937973795057852,30.781184095539217,0.8954479362391219,0.0740584070379704,0.0016505567333366944,1.8479638508980786e-05,47.33306528521237
val_images_circle,test002.png,1,restormer-aug,15.0,rot45_padded,45.0,100,False,521,521,circle,80887.0,0.2979910969734192,fourier_rotation,16,False,downstream,24.58611920561222,0.6283644061313932,30.545857761044775,0.8910578955827265,30.66027052332043,0.8937134134656991,0.11441276227565567,0.00265551788297258,1.64479535658269e-05,47.83888128738661
val_images_circle,test002.png,1,restormer-aug,15.0,rot60_padded,60.0,100,False,521,521,circle,80896.0,0.2980242371559143,fourier_rotation,16,False,downstream,24.64143350433888,0.6289126239245451,30.598490499322452,0.8916334321227255,30.66460444564553,0.8936545456512065,0.06611394632307821,0.002021113528481,1.7819995402440995e-05,47.4909241234711
val_images_circle,test003.png,2,restormer-aug,15.0,upright,0.0,100,False,521,521,circle,80892.0,0.2980095148086548,fourier_rotation,16,True,downstream,24.578428544562474,0.6528410372780992,31.060423963700863,0.9072705544120556,29.313410072077666,0.8313246751841962,-1.7470138916231974,-0.07594587922785945,0.00044786749115767395,33.48850460045201
val_images_circle,test003.png,2,restormer-aug,15.0,rot30_padded,30.0,100,False,521,521,circle,80896.0,0.2980242371559143,fourier_rotation,16,False,downstream,24.601408237403504,0.66110833083527,30.553066482318023,0.9008829623838014,30.67982555071591,0.9027860617335839,0.12675906839788809,0.0019030993497825,2.6447330071013184e-05,45.77618164610012
val_images_circle,test003.png,2,restormer-aug,15.0,rot45_padded,45.0,100,False,521,521,circle,80887.0,0.2979910969734192,fourier_rotation,16,False,downstream,24.62571621590035,0.6634926946697244,30.48941600714706,0.9000852462385798,30.67885141315086,0.9032983514038102,0.18943540600379905,0.0032131051652304343,2.5238964786289255e-05,45.979284622972486
val_images_circle,test003.png,2,restormer-aug,15.0,rot60_padded,60.0,100,False,521,521,circle,80896.0,0.2980242371559143,fourier_rotation,16,False,downstream,24.668061517553205,0.6639560264877126,30.595569299102905,0.9017250930206685,30.720199740691292,0.9034601525415348,0.12463044158838699,0.0017350595208662778,2.4035181024972396e-05,46.19152602561732
val_images_circle,test004.png,3,restormer-aug,15.0,upright,0.0,100,False,521,521,circle,80892.0,0.2980095148086548,fourier_rotation,16,True,downstream,24.622966670423597,0.5536256578988034,33.519373025612616,0.9232098237464768,30.709366051602245,0.8133283614263462,-2.8100069740103706,-0.10988146232013052,0.0004128609520388199,33.841961903052315
val_images_circle,test004.png,3,restormer-aug,15.0,rot30_padded,30.0,100,False,521,521,circle,80896.0,0.2980242371559143,fourier_rotation,16,False,downstream,24.61427889490931,0.5559231239029124,33.23507026512531,0.919833026354826,33.29345393591598,0.9207836102835739,0.05838367079066842,0.0009505839287479168,7.74273663594187e-06,51.111055127243795
val_images_circle,test004.png,3,restormer-aug,15.0,rot45_padded,45.0,100,False,521,521,circle,80887.0,0.2979910969734192,fourier_rotation,16,False,downstream,24.61086745605535,0.5565255676901109,33.244699629443254,0.9203656605820466,33.30533479235318,0.921349575642563,0.0606351629099251,0.000983915060516427,7.1420250354923276e-06,51.46178631774557
val_images_circle,test004.png,3,restormer-aug,15.0,rot60_padded,60.0,100,False,521,521,circle,80896.0,0.2980242371559143,fourier_rotation,16,False,downstream,24.61912746301545,0.5569672886329361,33.321579575600126,0.920511366445807,33.357524219664256,0.9210586547851562,0.03594464406413067,0.00054728833934925,7.262695109165168e-06,51.38902187311339
