dataset,denoiser,noise_sigma,angle_index,angle_deg,estimator,group_size,mean_se,mean_psnr,n,psnr_from_mean_se,save_dir
val_images,restormer,25.0,35,175.0,group_avg,16,0.0016651062145829,27.815135585484605,20,27.785580582921973,results/figure5_angle_psnr_grid/sigma25/val_images/restormer
val_images,restormer,25.0,35,175.0,group_avg,32,0.0016723675057291,27.7930199696286,20,27.76668279425618,results/figure5_angle_psnr_grid/sigma25/val_images/restormer
val_images,restormer,25.0,35,175.0,vanilla,0,0.0022139979228377,26.56786552732741,20,26.548227909101115,results/figure5_angle_psnr_grid/sigma25/val_images/restormer
val_images,tv,25.0,0,0.0,group_avg,4,0.0009472391199241,30.61623528791984,20,30.23540374370778,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,0,0.0,group_avg,8,0.000962076551674,30.54603478459888,20,30.167903701171824,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,0,0.0,group_avg,16,0.0009822059557027,30.467346781957836,20,30.077974368089848,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,0,0.0,group_avg,32,0.000992489509842,30.4302269065226,20,30.03274074833664,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,0,0.0,vanilla,0,0.0009526433163103,30.58933172278202,20,30.21069675179191,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,1,5.0,group_avg,4,0.0008519343305379,31.101546419314023,20,30.69593880566845,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,1,5.0,group_avg,8,0.0008472959231585,31.11635430995534,20,30.719648832355283,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,1,5.0,group_avg,16,0.0008357054628431,31.161429384700387,20,30.779467589254494,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,1,5.0,group_avg,32,0.0008366643320769,31.159169207772408,20,30.77448745072327,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,1,5.0,vanilla,0,0.0008545092977583,31.087856995527783,20,30.682832074392383,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,2,10.0,group_avg,4,0.000744057554178,31.64852045343513,20,31.283934697024964,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,2,10.0,group_avg,8,0.0007323122783709,31.72584268866139,20,31.35303684169774,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,2,10.0,group_avg,16,0.0007256408688201,31.77122581925249,20,31.39278265359164,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,2,10.0,group_avg,32,0.0007205011952301,31.803298203697512,20,31.423652944038764,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,2,10.0,vanilla,0,0.0007526603270869,31.565507452359107,20,31.234009751326237,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,3,15.0,group_avg,4,0.0006328692425768,32.36618072327914,20,31.98686010509244,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,3,15.0,group_avg,8,0.0006279929016871,32.38993381344566,20,32.020452651410466,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,3,15.0,group_avg,16,0.0006251608191658,32.41499950164872,20,32.040082484284426,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,3,15.0,group_avg,32,0.0006231325343196,32.432216780523824,20,32.054195732410705,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,3,15.0,vanilla,0,0.000634691294133,32.35448275359094,20,31.974374587301977,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,4,20.0,group_avg,4,0.0005608308397905,32.890462396839034,20,32.511681127614324,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,4,20.0,group_avg,8,0.0005617599147698,32.88736341969764,20,32.50449253769833,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,4,20.0,group_avg,16,0.0005562284747236,32.92474579822405,20,32.54746782284505,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,4,20.0,group_avg,32,0.0005517941226009,32.9606639418738,20,32.58222929691523,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,4,20.0,vanilla,0,0.0005629074951642,32.87443105171354,20,32.49562968630992,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,5,25.0,group_avg,4,0.0005187080121849,33.22124753567448,20,32.850770436570365,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,5,25.0,group_avg,8,0.0005038137735196,33.36798835500163,20,32.977299637100934,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,5,25.0,group_avg,16,0.0004953185579469,33.43941199116464,20,33.051154001359045,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,5,25.0,group_avg,32,0.0004946941902694,33.437026176867214,20,33.05663189997152,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,5,25.0,vanilla,0,0.000521165961316,33.20087351454824,20,32.83023956918285,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,6,30.0,group_avg,4,0.000464106601464,33.73883713330616,20,33.333822541213,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,6,30.0,group_avg,8,0.0004564949927279,33.79804958317254,20,33.40563981859215,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,6,30.0,group_avg,16,0.0004514315012519,33.84055888501067,20,33.45408138783803,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,6,30.0,group_avg,32,0.0004478894340684,33.86887439222751,20,33.48829182654415,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,6,30.0,vanilla,0,0.0004665827620148,33.71628221783837,20,33.31071310334601,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,7,35.0,group_avg,4,0.0004248995041437,34.1208508388948,20,33.71713775730309,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,7,35.0,group_avg,8,0.0004155750804085,34.207898602724654,20,33.81350502417831,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,7,35.0,group_avg,16,0.0004092226314695,34.263509635437366,20,33.880403562634605,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,7,35.0,group_avg,32,0.0004067701303041,34.286932009878164,20,33.906509454257,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,7,35.0,vanilla,0,0.0004274358781744,34.093932004043126,20,33.69129026769053,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,8,40.0,group_avg,4,0.0003849818866333,34.537596917641864,20,34.145597035310985,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,8,40.0,group_avg,8,0.0003736664248961,34.65514194845131,20,34.27515923122773,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,8,40.0,group_avg,16,0.0003721470661987,34.66894287169512,20,34.29285400395634,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,8,40.0,group_avg,32,0.0003715735310213,34.67459943385509,20,34.29955230471696,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,8,40.0,vanilla,0,0.0003881893982115,34.499372105597466,20,34.10956329743898,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,9,45.0,group_avg,4,0.0003619735595703,34.81319826221604,20,34.4132315143393,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,9,45.0,group_avg,8,0.0003459498725891,35.01808540357683,20,34.60986825008041,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,9,45.0,group_avg,16,0.0003463515693664,34.99528085999685,20,34.60482840174833,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,9,45.0,group_avg,32,0.0003456599342346,34.997358247722616,20,34.61350957018843,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,9,45.0,vanilla,0,0.0003650800659179,34.775206569879266,20,34.37611879726732,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,10,50.0,group_avg,4,0.0003901883026455,34.490991749409616,20,34.08725754348617,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,10,50.0,group_avg,8,0.0003757977054802,34.63444810251473,20,34.25045875912707,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,10,50.0,group_avg,16,0.0003748276972534,34.642042666638154,20,34.26168325148432,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,10,50.0,group_avg,32,0.0003727208899174,34.664109077790485,20,34.28616265626525,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,10,50.0,vanilla,0,0.0003943151447065,34.44209076255355,20,34.04156542388644,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,11,55.0,group_avg,4,0.000422265059899,34.14940523874191,20,33.74414852557639,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,11,55.0,group_avg,8,0.000407471351362,34.278575371909355,20,33.899029203786554,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,11,55.0,group_avg,16,0.0004057563315296,34.29500788221576,20,33.91734694602347,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,11,55.0,group_avg,32,0.0004057903570618,34.2966517088429,20,33.91698277471673,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,11,55.0,vanilla,0,0.0004273945192747,34.0938034021659,20,33.691710513436284,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,12,60.0,group_avg,4,0.0004658030789146,33.722899027188525,20,33.31797645146078,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,12,60.0,group_avg,8,0.0004500639318566,33.84953251270569,20,33.46725790045883,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,12,60.0,group_avg,16,0.0004462583358192,33.88087299006368,20,33.50413658461819,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,12,60.0,group_avg,32,0.0004460697713554,33.882905497416395,20,33.505972064340924,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,12,60.0,vanilla,0,0.0004705265114503,33.679417185720425,20,33.27415901562458,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,13,65.0,group_avg,4,0.0005069679302944,33.320363276823585,20,32.95019512336627,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,13,65.0,group_avg,8,0.0004975244129094,33.41319166563202,20,33.03185604100689,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,13,65.0,group_avg,16,0.0004937584542812,33.44230007478223,20,33.0648545518068,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,13,65.0,group_avg,32,0.0004919144557857,33.454436995086674,20,33.0811041473336,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,13,65.0,vanilla,0,0.00051132203004,33.28342118842204,20,32.91305495521642,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,14,70.0,group_avg,4,0.0005788467929856,32.75012938040969,20,32.3743636851008,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,14,70.0,group_avg,8,0.0005547289619916,32.946653076458915,20,32.55919159333327,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,14,70.0,group_avg,16,0.0005474650484164,33.00287369164139,20,32.616436020848965,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,14,70.0,group_avg,32,0.0005488194605681,32.98460192634262,20,32.60570497396913,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,14,70.0,vanilla,0,0.0005831055659727,32.718857428754006,20,32.34252813046958,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,15,75.0,group_avg,4,0.000641892307078,32.331250674244785,20,31.92537829197417,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,15,75.0,group_avg,8,0.0006305248700762,32.38753507018636,20,32.002977786803235,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,15,75.0,group_avg,16,0.0006249089195747,32.417745095780695,20,32.041832764296515,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,15,75.0,group_avg,32,0.0006224181131344,32.43396483475475,20,32.05917777329595,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,15,75.0,vanilla,0,0.0006471128526441,32.297434343845914,20,31.89019974344105,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,16,80.0,group_avg,4,0.0007375507927621,31.71161471866616,20,31.3220806584911,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,16,80.0,group_avg,8,0.0007316512003888,31.74847822253124,20,31.356959105380263,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,16,80.0,group_avg,16,0.000725448563529,31.77854696013789,20,31.393933749111653,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,16,80.0,group_avg,32,0.0007194565194315,31.80975815843056,20,31.42995447650297,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,16,80.0,vanilla,0,0.0007407872825579,31.706976928011574,20,31.30306481998806,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,17,85.0,group_avg,4,0.0008511620312929,31.11259031486286,20,30.699877576615165,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,17,85.0,group_avg,8,0.0008514940179884,31.103191621770375,20,30.698183987451092,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,17,85.0,group_avg,16,0.0008402678221464,31.140581915447125,20,30.755822673407703,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,17,85.0,group_avg,32,0.0008380094617605,31.150727686353868,20,30.7675107782893,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,17,85.0,vanilla,0,0.0008575019221752,31.081400033618685,20,30.66764897770107,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,18,90.0,group_avg,4,0.0009472390945475,30.616235431311072,20,30.23540386005552,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,18,90.0,group_avg,8,0.0009620765274007,30.54603474956618,20,30.167903810744637,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,18,90.0,group_avg,16,0.0009822059071562,30.4673469274666,20,30.07797458274428,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,18,90.0,group_avg,32,0.000992489489982,30.43022693151456,20,30.032740835239945,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,18,90.0,vanilla,0,0.0009556674985961,30.573977003324018,20,30.19693183710136,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,19,95.0,group_avg,4,0.0008517563417553,31.10781671579125,20,30.696846242066734,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,19,95.0,group_avg,8,0.0008411325216293,31.143139891777757,20,30.75135575095901,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,19,95.0,group_avg,16,0.0008323712721467,31.17082579817811,20,30.79682917123868,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,19,95.0,group_avg,32,0.0008339746594429,31.16566959463671,20,30.788471453230688,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,19,95.0,vanilla,0,0.0008586728647351,31.073463020640872,20,30.66172261198174,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,20,100.0,group_avg,4,0.0007397849954894,31.671298949130996,20,31.30894481404252,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,20,100.0,group_avg,8,0.0007286506705713,31.74041923450858,20,31.37480631084253,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,20,100.0,group_avg,16,0.000723276524102,31.78114324757746,20,31.40695630877422,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,20,100.0,group_avg,32,0.000718052976849,31.81305698794144,20,31.4384351299383,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,20,100.0,vanilla,0,0.00075257530605,31.55748093009551,20,31.234500361119927,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,21,105.0,group_avg,4,0.0006416206568849,32.3294508534776,20,31.92721662450299,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,21,105.0,group_avg,8,0.0006364057497703,32.353835592254256,20,31.96265905263301,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,21,105.0,group_avg,16,0.0006269389612993,32.40949706336872,20,32.02774739968776,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,21,105.0,group_avg,32,0.0006232860863339,32.43493035250582,20,32.053125677908795,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,21,105.0,vanilla,0,0.0006459053978596,32.30060538903943,20,31.89831086023741,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,22,110.0,group_avg,4,0.0005714824645747,32.821153713408606,20,32.42997090999681,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,22,110.0,group_avg,8,0.0005639036927541,32.8892907724686,20,32.487950614012185,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,22,110.0,group_avg,16,0.0005563998616141,32.936869651754755,20,32.54612986696163,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,22,110.0,group_avg,32,0.0005539312841609,32.94546597236163,20,32.56544106680748,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,22,110.0,vanilla,0,0.0005753959179624,32.78962319036286,20,32.40033223454823,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,23,115.0,group_avg,4,0.0005070204860641,33.33925712197727,20,32.9497449272806,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,23,115.0,group_avg,8,0.0005035102478802,33.36226475261856,20,32.979916858798546,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,23,115.0,group_avg,16,0.0004961597617754,33.41973521332635,20,33.043784596274655,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,23,115.0,group_avg,32,0.0004933346176763,33.441792573769675,20,33.06858408684753,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,23,115.0,vanilla,0,0.0005104016218125,33.31180949001929,20,32.92087954304318,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,24,120.0,group_avg,4,0.0004624625055604,33.74135646719441,20,33.349234721968976,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,24,120.0,group_avg,8,0.0004549003864847,33.806192623802744,20,33.420836941919745,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,24,120.0,group_avg,16,0.0004494412597885,33.854106462741754,20,33.47327060808814,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,24,120.0,group_avg,32,0.0004481390963163,33.8650378013548,20,33.48587165942358,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,24,120.0,vanilla,0,0.0004666628965676,33.70025804036216,20,33.309967276267265,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,25,125.0,group_avg,4,0.0004231363834884,34.137857078176616,20,33.735196301428026,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,25,125.0,group_avg,8,0.0004145746766295,34.22243621270208,20,33.823972293428056,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,25,125.0,group_avg,16,0.000408484274189,34.272794727933174,20,33.888246582609895,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,25,125.0,group_avg,32,0.0004067549214871,34.28833630552454,20,33.90667183660224,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,25,125.0,vanilla,0,0.0004254065888621,34.11393422440046,20,33.71195787859931,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,26,130.0,group_avg,4,0.0003886281920246,34.501345590956085,20,34.10465697826234,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,26,130.0,group_avg,8,0.0003791999412112,34.60749450424632,20,34.21131738664245,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,26,130.0,group_avg,16,0.000376139419163,34.62927698928189,20,34.246511504172574,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,26,130.0,group_avg,32,0.00037330558175,34.6592065106583,20,34.27935516355144,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,26,130.0,vanilla,0,0.0003930170823418,34.45677940330294,20,34.05588572765652,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,27,135.0,group_avg,4,0.0003594941200256,34.84061948524598,20,34.44308208650513,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,27,135.0,group_avg,8,0.0003437398193359,35.048278588893,20,34.637701556248054,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,27,135.0,group_avg,16,0.0003447705230712,35.01983967759631,20,34.624698722403664,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,27,135.0,group_avg,32,0.0003425873008728,35.03466651309349,20,34.65228739628198,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,27,135.0,vanilla,0,0.0003616106300354,34.814436853964345,20,34.417588113331206,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,28,140.0,group_avg,4,0.0003881297798095,34.507910321001575,20,34.110230341196186,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,28,140.0,group_avg,8,0.0003753470081022,34.64359921482456,20,34.25567041552943,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,28,140.0,group_avg,16,0.0003732313153432,34.66046386665338,20,34.28021924651705,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,28,140.0,group_avg,32,0.000371683105814,34.67459173097639,20,34.29827178528882,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,28,140.0,vanilla,0,0.0003898697159595,34.48792978699244,20,34.09080498339692,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,29,145.0,group_avg,4,0.0004216592892903,34.15157470276669,20,33.750383275837606,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,29,145.0,group_avg,8,0.000406100314116,34.29491237325702,20,33.913666745857455,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,29,145.0,group_avg,16,0.0004052907484113,34.30332366842564,20,33.92233309803237,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,29,145.0,group_avg,32,0.000404430647001,34.31112619074287,20,33.931559418072105,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,29,145.0,vanilla,0,0.0004234610709989,34.13286422510869,20,33.73186508420456,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,30,150.0,group_avg,4,0.0004595962431699,33.76792125111403,20,33.376235299777214,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,30,150.0,group_avg,8,0.0004470755303105,33.87339070798678,20,33.49619099628558,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,30,150.0,group_avg,16,0.0004465794134137,33.87891949665887,20,33.501013010740074,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,30,150.0,group_avg,32,0.000445215156525,33.891528762075744,20,33.514300593347464,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,30,150.0,vanilla,0,0.0004616038755405,33.747047421086386,20,33.35730553581091,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,31,155.0,group_avg,4,0.0005179955323693,33.211957237320334,20,32.85673985960763,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,31,155.0,group_avg,8,0.0004951878387145,33.42947567631511,20,33.05230029666447,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,31,155.0,group_avg,16,0.0004906060909004,33.47247530972235,20,33.092670643073035,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,31,155.0,group_avg,32,0.0004926760943426,33.45105450602853,20,33.07438510075346,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,31,155.0,vanilla,0,0.0005186879524963,33.20431787705701,20,32.850938391957456,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,32,160.0,group_avg,4,0.0005619695319373,32.88387613552417,20,32.50287229751537,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,32,160.0,group_avg,8,0.0005541522887044,32.93724957963597,20,32.56370868745671,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,32,160.0,group_avg,16,0.000553347779431,32.94663595173816,20,32.57001828525472,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,32,160.0,group_avg,32,0.0005514781057132,32.96336563969901,20,32.58471724849643,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,32,160.0,vanilla,0,0.0005626067519571,32.87706548150307,20,32.49795060083805,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,33,165.0,group_avg,4,0.0006370144893515,32.349679507902266,20,31.958506892127676,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,33,165.0,group_avg,8,0.0006339107900749,32.36520705722831,20,31.979718558473493,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,33,165.0,group_avg,16,0.000628179930526,32.40153138349624,20,32.01915942819766,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,33,165.0,group_avg,32,0.0006237525912076,32.42916764989235,20,32.049876372084746,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,33,165.0,vanilla,0,0.0006387932807359,32.335908650145576,20,31.94639660715532,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,34,170.0,group_avg,4,0.0007503725631576,31.57853731552347,20,31.24723054009448,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,34,170.0,group_avg,8,0.0007353365280577,31.70724572695774,20,31.33513859786601,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,34,170.0,group_avg,16,0.0007276082174088,31.761116741940377,20,31.381024047773785,results/figure5_angle_psnr_grid/sigma25/val_images/tv
