dataset,eval_mask,file,image_index,input_pose,input_angle_deg,input_rotate_expand,input_height,input_width,eval_mask_pixels,eval_mask_fraction,problem,algorithm,denoiser,train_sigma,schedule,rho,step,red_input_sigma,lambda,mode,group_expand,base_group_size,num_iter,degraded_se,degraded_psnr,degraded_ssim,final_se,final_psnr,final_ssim,gap_psnr,gap_ssim,beats_degraded,total_denoiser_calls,total_group_evals
val_images_circle,circle,test010.png,9,upright,0.0,False,321,321,80892.0,0.7850467562675476,blur,pnp_hqs,wavelet,15.0,fixed3p0,0.8,0.5,0.0,0.15,vanilla,True,0,20,0.003105569320834898,25.078587722242354,0.7313861093340503,0.0018684844827343092,27.28510504499303,0.8220539229775503,2.2065173227506776,0.09066781364349996,True,20,20
val_images_circle,circle,test010.png,9,rot45_padded,45.0,False,321,321,80883.0,0.7849593758583069,blur,pnp_hqs,wavelet,15.0,fixed3p0,0.8,0.5,0.0,0.15,vanilla,False,0,20,0.0035222932660785872,24.531744875120246,0.7221634471242412,0.0019590205827181508,27.079610010068173,0.8164807692902093,2.5478651349479264,0.09431732216596811,True,20,20
val_images_circle,circle,test001.png,0,upright,0.0,False,321,321,80892.0,0.7850467562675476,blur,pnp_hqs,wavelet,15.0,fixed5p0,0.4,0.5,0.0,0.15,vanilla,True,0,20,0.006629606197055178,21.785122682053828,0.52085714015292,0.004434644895933776,23.531411505584934,0.6571002366581368,1.7462888235311063,0.13624309650521682,True,20,20
val_images_circle,circle,test001.png,0,rot45_padded,45.0,False,321,321,80883.0,0.7849593758583069,blur,pnp_hqs,wavelet,15.0,fixed5p0,0.4,0.5,0.0,0.15,vanilla,False,0,20,0.00729424411408686,21.370197063873547,0.5189611750151454,0.00469916484364858,23.279793199416655,0.6559085055728645,1.909596135543108,0.13694733055771913,True,20,20
val_images_circle,circle,test002.png,1,upright,0.0,False,321,321,80892.0,0.7850467562675476,blur,pnp_hqs,wavelet,15.0,fixed5p0,0.4,0.5,0.0,0.15,vanilla,True,0,20,0.005741449301470247,22.409784657583952,0.6100910878856994,0.003906278294743107,24.08236819531038,0.7303636233341987,1.6725835377264282,0.12027253544849925,True,20,20
val_images_circle,circle,test002.png,1,rot45_padded,45.0,False,321,321,80883.0,0.7849593758583069,blur,pnp_hqs,wavelet,15.0,fixed5p0,0.4,0.5,0.0,0.15,vanilla,False,0,20,0.006521475482670571,21.856541341014015,0.601482571662154,0.004219566895986139,23.7473212352557,0.7155105117113608,1.8907798942416854,0.1140279400492068,True,20,20
val_images_circle,circle,test003.png,2,upright,0.0,False,321,321,80892.0,0.7850467562675476,blur,pnp_hqs,wavelet,15.0,fixed5p0,0.4,0.5,0.0,0.15,vanilla,True,0,20,0.008431096273378007,20.741159515289933,0.6219194072034318,0.005706305721478947,22.436449642606966,0.7410723943653266,1.6952901273170333,0.11915298716189482,True,20,20
val_images_circle,circle,test003.png,2,rot45_padded,45.0,False,321,321,80883.0,0.7849593758583069,blur,pnp_hqs,wavelet,15.0,fixed5p0,0.4,0.5,0.0,0.15,vanilla,False,0,20,0.008876490156402612,20.517587242021456,0.6202620123357195,0.006229795909146931,22.055261807859587,0.7253458506422857,1.537674565838131,0.1050838383065662,True,20,20
val_images_circle,circle,test004.png,3,upright,0.0,False,321,321,80892.0,0.7850467562675476,blur,pnp_hqs,wavelet,15.0,fixed5p0,0.4,0.5,0.0,0.15,vanilla,True,0,20,0.002775769756448992,25.56616560425646,0.7580479122626465,0.0018544074707755596,27.31794831752532,0.8319867269013005,1.7517827132688595,0.07393881463865404,True,20,20
val_images_circle,circle,test004.png,3,rot45_padded,45.0,False,321,321,80883.0,0.7849593758583069,blur,pnp_hqs,wavelet,15.0,fixed5p0,0.4,0.5,0.0,0.15,vanilla,False,0,20,0.0031912173679883287,24.96043613072945,0.7583175215280096,0.001976362285248735,27.041334423077387,0.8220503497335657,2.0808982923479356,0.06373282820555615,True,20,20
