EhSE_hx,SEavg_x,e1,vanilla_SE,EhSE_minus_SEavg,vanilla_minus_SEavg,EhSE_hx_psnr,SEavg_x_psnr,vanilla_psnr,experiment,denoiser,file,noise_id,sigma,clip_denoised,group,identity_error,identity_abs_error,gain_over_e
0.001310532117181264,0.0013015613349885453,8.970925649710563e-06,0.0013114628661448325,8.970782192718645e-06,9.901531156287302e-06,28.825523313418138,28.855353613085455,28.82244001876301,exp1_c4_identity,restormer,test001.png,1,15.0,False,exact_rot90_C4,-1.434569919182404e-10,1.434569919182404e-10,0.9999840086745203
0.0006767533615200711,0.0006729342772470804,3.8190206428733895e-06,0.0006786319076910222,3.819084272990773e-06,5.697630443941914e-06,31.695695783561384,31.72027349479922,31.683657246962554,exp1_c4_identity,restormer,test002.png,0,15.0,False,exact_rot90_C4,6.363011738330909e-11,6.363011738330909e-11,1.0000166613703705
0.0006766445563331681,0.0006727902649377736,3.8543148228468765e-06,0.0006786059928795789,3.8542913953945665e-06,5.815727941805325e-06,31.696394077710544,31.721203012683993,31.68382309348963,exp1_c4_identity,restormer,test002.png,1,15.0,False,exact_rot90_C4,-2.3427452310048483e-11,2.3427452310048483e-11,0.9999939217595378
0.0006826583844978785,0.0006756830242757206,6.9753217548596155e-06,0.0006831086543467072,6.9753602221578514e-06,7.425630070986609e-06,31.657965713446124,31.70256992065098,31.655102125261074,exp1_c4_identity,restormer,test003.png,0,15.0,False,exact_rot90_C4,3.846729823594981e-11,3.846729823594981e-11,1.0000055147704419
0.0006824422364598611,0.0006758051200587782,6.637109459615562e-06,0.000683171146063445,6.637116401082913e-06,7.366026004666832e-06,31.659341024533507,31.701785222313635,31.654704844883295,exp1_c4_identity,restormer,test003.png,1,15.0,False,exact_rot90_C4,6.941467350937247e-12,6.941467350937247e-12,1.0000010458569943
0.00041215415905203616,0.0004089396858405991,3.2144750914178145e-06,0.0004127145113177605,3.2144732114370735e-06,3.774825477161397e-06,33.84940313327895,33.883407409857796,33.84350260770191,exp1_c4_identity,restormer,test004.png,0,15.0,False,exact_rot90_C4,-1.879980741055303e-12,1.879980741055303e-12,0.9999994151515605
0.00040760519337003235,0.000404278573812074,3.3266330070513006e-06,0.0004077498998260742,3.3266195579583082e-06,3.4713260140001917e-06,33.89760291207371,33.933192750446665,33.896061369829376,exp1_c4_identity,restormer,test004.png,1,15.0,False,exact_rot90_C4,-1.3449092992335037e-11,1.3449092992335037e-11,0.9999959571455692
0.0009533417923542722,0.0009478628829189124,5.478890057096751e-06,0.0009546105815225401,5.478909435359772e-06,6.747698603627743e-06,30.207513680698316,30.232544828081913,30.201737559415122,exp1_c4_identity,restormer,test005.png,0,15.0,False,exact_rot90_C4,1.9378263021295895e-11,1.9378263021295895e-11,1.0000035368957616
0.0009574133979541992,0.0009515477469792061,5.865705349820622e-06,0.0009580598429256543,5.86565097499304e-06,6.5120959464481975e-06,30.189004993348885,30.215694147029364,30.18607362904033,exp1_c4_identity,restormer,test005.png,1,15.0,False,exact_rot90_C4,-5.437482758177708e-11,5.437482758177708e-11,0.9999907300444978
0.00028741320954167316,0.00028460395605595746,2.8092649102140426e-06,0.0002882838592809177,2.8092534857156942e-06,3.67990322496021e-06,35.41493275522522,35.45759067423444,35.401796726359485,exp1_c4_identity,restormer,test006.png,0,15.0,False,exact_rot90_C4,-1.1424498348382259e-11,1.1424498348382259e-11,0.9999959332783794
0.0002925553698852609,0.00029005250814076927,2.5028639137001588e-06,0.0002948555037619469,2.5028617444916115e-06,4.802995621177568e-06,35.33791925958206,35.37523374750818,35.30390761285751,exp1_c4_identity,restormer,test006.png,1,15.0,False,exact_rot90_C4,-2.1692085472737688e-12,2.1692085472737688e-12,0.9999991333094319
