dataset,file,image_index,input_pose,input_angle_deg,input_height,input_width,eval_mask_pixels,eval_mask_fraction,problem,algorithm,denoiser,train_sigma,schedule,rho,step,red_input_sigma,lambda,mode,group_expand,base_group_size,num_iter,degraded_se,degraded_psnr,degraded_ssim,final_se,final_psnr,final_ssim,gap_psnr,gap_ssim,beats_degraded,total_denoiser_calls,total_group_evals
val_images,test003.png,2,rot45_padded,45.0,1000,1000,154360.0,0.15435999631881714,blur,pnp_hqs,wavelet,15.0,fixed3p0,0.8,0.5,0.0,0.15,vanilla,False,0,20,0.005072731636879697,22.94758112589974,0.7207247870238404,0.003607480221382847,24.427960413204936,0.7787517815496242,1.480379287305194,0.05802699452578386,True,20,20
val_images,test004.png,3,upright,0.0,321,481,154401.0,1.0,blur,pnp_hqs,wavelet,15.0,fixed3p0,0.8,0.5,0.0,0.15,vanilla,True,0,20,0.0020246732357020033,26.93645058070325,0.7615864595274642,0.0012785929552515142,28.932676927567,0.841376968494375,1.9962263468637502,0.07979050896691087,True,20,20
val_images,test004.png,3,rot45_padded,45.0,1000,1000,154360.0,0.15435999631881714,blur,pnp_hqs,wavelet,15.0,fixed3p0,0.8,0.5,0.0,0.15,vanilla,False,0,20,0.0022549900312935265,26.46855373681268,0.7687513665295413,0.0016690042915354123,27.775425466114946,0.8055862209283493,1.3068717293022658,0.03683485439880796,True,20,20
val_images,test005.png,4,upright,0.0,321,481,154401.0,1.0,blur,pnp_hqs,wavelet,15.0,fixed3p0,0.8,0.5,0.0,0.15,vanilla,True,0,20,0.004928222915568673,23.073096561983647,0.6259368867429616,0.003226535831288131,24.91263507608054,0.7452122436059352,1.839538514096894,0.11927535686297364,True,20,20
val_images,test005.png,4,rot45_padded,45.0,1000,1000,154360.0,0.15435999631881714,blur,pnp_hqs,wavelet,15.0,fixed3p0,0.8,0.5,0.0,0.15,vanilla,False,0,20,0.005517939527778003,22.582230633523444,0.6389666910954911,0.0041759106432659445,23.79248803001896,0.7316134462457891,1.2102573964955141,0.09264675515029797,True,20,20
val_images,test006.png,5,upright,0.0,321,481,154401.0,1.0,blur,pnp_hqs,wavelet,15.0,fixed3p0,0.8,0.5,0.0,0.15,vanilla,True,0,20,0.0017023476353527098,27.68951748188577,0.8200279325425354,0.0008916391921694565,30.498108502760935,0.8554970094105608,2.8085910208751663,0.03546907686802547,True,20,20
val_images,test006.png,5,rot45_padded,45.0,1000,1000,154360.0,0.15435999631881714,blur,pnp_hqs,wavelet,15.0,fixed3p0,0.8,0.5,0.0,0.15,vanilla,False,0,20,0.0025043702057588593,26.01301471614077,0.8291036376004146,0.0015164511968015111,28.191715618128317,0.8421643196100026,2.178700901987547,0.013060682009587987,True,20,20
val_images,test007.png,6,upright,0.0,321,481,154401.0,1.0,blur,pnp_hqs,wavelet,15.0,fixed3p0,0.8,0.5,0.0,0.15,vanilla,True,0,20,0.00534305254661563,22.72210554697312,0.6301132076540955,0.0030767109099742716,25.119133084652997,0.7818490387853706,2.397027537679879,0.1517358311312751,True,20,20
val_images,test007.png,6,rot45_padded,45.0,1000,1000,154360.0,0.15435999631881714,blur,pnp_hqs,wavelet,15.0,fixed3p0,0.8,0.5,0.0,0.15,vanilla,False,0,20,0.005480007261586146,22.61218866029371,0.6381524925498834,0.0033722781863166867,24.72076606704766,0.7595401982378854,2.1085774067539482,0.12138770568800206,True,20,20
val_images,test008.png,7,upright,0.0,321,481,154401.0,1.0,blur,pnp_hqs,wavelet,15.0,fixed3p0,0.8,0.5,0.0,0.15,vanilla,True,0,20,0.008423827960554011,20.744905113079707,0.49402145225743355,0.006148590823746891,22.112244074109718,0.6580945779981995,1.3673389610300113,0.16407312574076593,True,20,20
val_images,test008.png,7,rot45_padded,45.0,1000,1000,154360.0,0.15435999631881714,blur,pnp_hqs,wavelet,15.0,fixed3p0,0.8,0.5,0.0,0.15,vanilla,False,0,20,0.008167439441231132,20.879140769855713,0.5165159266487432,0.006356754189298758,21.967645820720072,0.6430896119461,1.0885050508643594,0.1265736852973568,True,20,20
val_images,test009.png,8,upright,0.0,321,481,154401.0,1.0,blur,pnp_hqs,wavelet,15.0,fixed3p0,0.8,0.5,0.0,0.15,vanilla,True,0,20,0.004286914000516512,23.678552287533634,0.6955107459634329,0.0025875449721828227,25.871120933220368,0.8020985635617645,2.192568645686734,0.10658781759833158,True,20,20
val_images,test009.png,8,rot45_padded,45.0,1000,1000,154360.0,0.15435999631881714,blur,pnp_hqs,wavelet,15.0,fixed3p0,0.8,0.5,0.0,0.15,vanilla,False,0,20,0.004215283775675572,23.751731830649724,0.7033141378109614,0.0027577109829877195,25.594512512387592,0.7829439905091993,1.8427806817378674,0.07962985269823786,True,20,20
val_images,test010.png,9,upright,0.0,321,481,154401.0,1.0,blur,pnp_hqs,wavelet,15.0,fixed3p0,0.8,0.5,0.0,0.15,vanilla,True,0,20,0.0025351892830878485,25.95989609690921,0.7128138540229662,0.0016097611840095959,27.932385489121664,0.8060164765772242,1.9724893922124558,0.09320262255425804,True,20,20
val_images,test010.png,9,rot45_padded,45.0,1000,1000,154360.0,0.15435999631881714,blur,pnp_hqs,wavelet,15.0,fixed3p0,0.8,0.5,0.0,0.15,vanilla,False,0,20,0.002787479460934463,25.547883239565863,0.7124111755798134,0.0019413023051834996,27.119068297584032,0.7759484727260948,1.5711850580181697,0.06353729714628142,True,20,20
val_images,test001.png,0,upright,0.0,481,321,154401.0,1.0,blur,pnp_hqs,wavelet,15.0,fixed5p0,0.4,0.5,0.0,0.15,vanilla,True,0,20,0.00794342272465447,20.99992325012016,0.48038736188560954,0.005520509137555173,22.58020866938544,0.6228060881244293,1.5802854192652802,0.14241872623881974,True,20,20
